Data Point,Voltage,SOC
44813,3.164,18.57955268
44814,3.164,18.57773579
44815,3.164,18.57591889
44816,3.164,18.574102
44817,3.164,18.57228511
44818,3.164,18.57046821
44819,3.164,18.56865132
44820,3.164,18.56683443
44821,3.164,18.56501753
44822,3.164,18.56320064
44823,3.164,18.56138375
44824,3.163,18.55956685
44825,3.163,18.55774996
44826,3.163,18.55593307
44827,3.163,18.55411617
44828,3.163,18.55229928
44829,3.163,18.55048239
44830,3.163,18.54866549
44831,3.163,18.5468486
44832,3.163,18.5450317
44833,3.163,18.54321481
44834,3.163,18.54139792
44835,3.163,18.53958102
44836,3.163,18.53776413
44837,3.163,18.53594724
44838,3.163,18.53413034
44839,3.162,18.53231345
44840,3.162,18.53049656
44841,3.162,18.52867966
44842,3.162,18.52686277
44843,3.162,18.52504588
44844,3.162,18.52322898
44845,3.162,18.52141209
44846,3.162,18.5195952
44847,3.162,18.5177783
44848,3.162,18.51596141
44849,3.162,18.51414452
44850,3.162,18.51232762
44851,3.162,18.51051073
44852,3.162,18.50869384
44853,3.162,18.50687694
44854,3.162,18.50506005
44855,3.162,18.50324315
44856,3.161,18.50142626
44857,3.161,18.49960937
44858,3.161,18.49779247
44859,3.161,18.49597558
44860,3.161,18.49415869
44861,3.161,18.49234179
44862,3.161,18.4905249
44863,3.161,18.48870801
44864,3.161,18.48689111
44865,3.161,18.48507422
44866,3.161,18.48325733
44867,3.161,18.48144043
44868,3.161,18.47962354
44869,3.161,18.47780665
44870,3.161,18.47598975
44871,3.161,18.47417286
44872,3.161,18.47235597
44873,3.161,18.47053907
44874,3.161,18.46872218
44875,3.161,18.46690529
44876,3.161,18.46508839
44877,3.16,18.4632715
44878,3.16,18.4614546
44879,3.16,18.45963771
44880,3.16,18.45782082
44881,3.16,18.45600392
44882,3.16,18.45418703
44883,3.16,18.45237014
44884,3.16,18.45055324
44885,3.16,18.44873635
44886,3.16,18.44691946
44887,3.16,18.44510256
44888,3.16,18.44328567
44889,3.16,18.44146878
44890,3.16,18.43965188
44891,3.16,18.43783499
44892,3.16,18.4360181
44893,3.16,18.4342012
44894,3.16,18.43238431
44895,3.16,18.43056742
44896,3.16,18.42875052
44897,3.16,18.42693363
44898,3.16,18.42511674
44899,3.16,18.42329984
44900,3.16,18.42148295
44901,3.16,18.41966605
44902,3.16,18.41784916
44903,3.16,18.41603227
44904,3.16,18.41421537
44905,3.16,18.41239848
44906,3.16,18.41058159
44907,3.16,18.40876469
44908,3.16,18.4069478
44909,3.16,18.40513091
44910,3.16,18.40331401
44911,3.16,18.40149712
44912,3.16,18.39968023
44913,3.16,18.39786333
44914,3.16,18.39604644
44915,3.16,18.39422955
44916,3.16,18.39241265
44917,3.16,18.39059576
44918,3.16,18.38877887
44919,3.16,18.38696197
44920,3.16,18.38514508
44921,3.16,18.38332819
44922,3.16,18.38151129
44923,3.16,18.3796944
44924,3.16,18.37787751
44925,3.16,18.37606061
44926,3.16,18.37424372
44927,3.16,18.37242682
44928,3.16,18.37060993
44929,3.16,18.36879304
44930,3.16,18.36697614
44931,3.16,18.36515925
44932,3.16,18.36334236
44933,3.16,18.36152546
44934,3.16,18.35970857
44935,3.16,18.35789168
44936,3.16,18.35607478
44937,3.16,18.35425789
44938,3.16,18.352441
44939,3.16,18.3506241
44940,3.16,18.34880721
44941,3.16,18.34699032
44942,3.16,18.34517342
44943,3.16,18.34335653
44944,3.16,18.34153964
44945,3.16,18.33972274
44946,3.16,18.33790585
44947,3.16,18.33608896
44948,3.16,18.33427206
44949,3.16,18.33245517
44950,3.16,18.33063827
44951,3.16,18.32882138
44952,3.159,18.32700449
44953,3.159,18.32518759
44954,3.159,18.3233707
44955,3.159,18.32155381
44956,3.159,18.31973691
44957,3.159,18.31792002
44958,3.159,18.31610313
44959,3.159,18.31428623
44960,3.159,18.31246934
44961,3.159,18.31065245
44962,3.159,18.30883555
44963,3.159,18.30701866
44964,3.159,18.30520177
44965,3.159,18.30338487
44966,3.159,18.30156798
44967,3.159,18.29975109
44968,3.159,18.29793419
44969,3.158,18.2961173
44970,3.159,18.29430041
44971,3.159,18.29248351
44972,3.159,18.29066662
44973,3.158,18.28884972
44974,3.158,18.28703283
44975,3.158,18.28521594
44976,3.158,18.28339904
44977,3.158,18.28158215
44978,3.158,18.27976526
44979,3.158,18.27794836
44980,3.158,18.27613147
44981,3.158,18.27431458
44982,3.158,18.27249768
44983,3.158,18.27068079
44984,3.158,18.2688639
44985,3.158,18.267047
44986,3.157,18.26523011
44987,3.157,18.26341322
44988,3.157,18.26159632
44989,3.157,18.25977943
44990,3.157,18.25796254
44991,3.157,18.25614564
44992,3.157,18.25432875
44993,3.157,18.25251186
44994,3.157,18.25069496
44995,3.157,18.24887807
44996,3.156,18.24706117
44997,3.156,18.24524428
44998,3.156,18.24342739
44999,3.156,18.24161049
45000,3.156,18.2397936
45001,3.156,18.23797671
45002,3.156,18.23615981
45003,3.156,18.23434292
45004,3.156,18.23252603
45005,3.156,18.23070913
45006,3.156,18.22889224
45007,3.156,18.22707535
45008,3.156,18.22525845
45009,3.156,18.22344156
45010,3.156,18.22162467
45011,3.156,18.21980777
45012,3.155,18.21799088
45013,3.155,18.21617399
45014,3.155,18.21435709
45015,3.155,18.2125402
45016,3.155,18.21072331
45017,3.155,18.20890641
45018,3.155,18.20708952
45019,3.155,18.20527262
45020,3.155,18.20345573
45021,3.155,18.20163884
45022,3.155,18.19982194
45023,3.155,18.19800505
45024,3.155,18.19618816
45025,3.155,18.19437126
45026,3.155,18.19255437
45027,3.155,18.19073748
45028,3.155,18.18892058
45029,3.155,18.18710369
45030,3.155,18.1852868
45031,3.155,18.1834699
45032,3.155,18.18165301
45033,3.155,18.17983612
45034,3.155,18.17801922
45035,3.155,18.17620233
45036,3.155,18.17438544
45037,3.155,18.17256854
45038,3.155,18.17075165
45039,3.155,18.16893476
45040,3.155,18.16711786
45041,3.155,18.16530097
45042,3.155,18.16348407
45043,3.155,18.16166718
45044,3.155,18.15985029
45045,3.155,18.15803339
45046,3.155,18.1562165
45047,3.155,18.15439961
45048,3.155,18.15258271
45049,3.155,18.15076582
45050,3.155,18.14894893
45051,3.155,18.14713203
45052,3.155,18.14531514
45053,3.155,18.14349825
45054,3.155,18.14168135
45055,3.155,18.13986446
45056,3.155,18.13804757
45057,3.155,18.13623067
45058,3.155,18.13441378
45059,3.155,18.13259689
45060,3.155,18.13077999
45061,3.155,18.1289631
45062,3.155,18.12714621
45063,3.155,18.12532931
45064,3.155,18.12351242
45065,3.155,18.12169552
45066,3.155,18.11987863
45067,3.155,18.11806174
45068,3.155,18.11624484
45069,3.155,18.11442795
45070,3.155,18.11261106
45071,3.155,18.11079416
45072,3.155,18.10897727
45073,3.155,18.10716038
45074,3.155,18.10534348
45075,3.155,18.10352659
45076,3.155,18.1017097
45077,3.155,18.0998928
45078,3.155,18.09807591
45079,3.155,18.09625902
45080,3.155,18.09444212
45081,3.155,18.09262523
45082,3.155,18.09080834
45083,3.155,18.08899144
45084,3.155,18.08717455
45085,3.154,18.08535766
45086,3.154,18.08354076
45087,3.154,18.08172387
45088,3.154,18.07990698
45089,3.154,18.07809008
45090,3.154,18.07627319
45091,3.154,18.07445629
45092,3.154,18.0726394
45093,3.154,18.07082251
45094,3.154,18.06900561
45095,3.154,18.06718872
45096,3.154,18.06537183
45097,3.154,18.06355493
45098,3.154,18.06173804
45099,3.154,18.05992115
45100,3.154,18.05810425
45101,3.154,18.05628736
45102,3.154,18.05447047
45103,3.154,18.05265357
45104,3.154,18.05083668
45105,3.154,18.04901979
45106,3.154,18.04720289
45107,3.154,18.045386
45108,3.154,18.04356911
45109,3.154,18.04175221
45110,3.154,18.03993532
45111,3.154,18.03811843
45112,3.154,18.03630153
45113,3.154,18.03448464
45114,3.154,18.03266774
45115,3.154,18.03085085
45116,3.154,18.02903396
45117,3.154,18.02721706
45118,3.154,18.02540017
45119,3.154,18.02358328
45120,3.154,18.02176638
45121,3.153,18.01994949
45122,3.153,18.0181326
45123,3.153,18.0163157
45124,3.153,18.01449881
45125,3.153,18.01268192
45126,3.153,18.01086502
45127,3.153,18.00904813
45128,3.153,18.00723124
45129,3.153,18.00541434
45130,3.153,18.00359745
45131,3.152,18.00178056
45132,3.152,17.99996366
45133,3.152,17.99814677
45134,3.152,17.99632988
45135,3.152,17.99451298
45136,3.152,17.99269609
45137,3.152,17.99087919
45138,3.152,17.9890623
45139,3.151,17.98724541
45140,3.151,17.98542851
45141,3.151,17.98361162
45142,3.151,17.98179473
45143,3.151,17.97997783
45144,3.151,17.97816094
45145,3.151,17.97634405
45146,3.151,17.97452715
45147,3.151,17.97271026
45148,3.151,17.97089337
45149,3.151,17.96907647
45150,3.151,17.96725958
45151,3.151,17.96544269
45152,3.151,17.96362579
45153,3.151,17.9618089
45154,3.15,17.95999201
45155,3.15,17.95817511
45156,3.15,17.95635822
45157,3.15,17.95454133
45158,3.15,17.95272443
45159,3.15,17.95090754
45160,3.15,17.94909064
45161,3.15,17.94727375
45162,3.15,17.94545686
45163,3.15,17.94363996
45164,3.15,17.94182307
45165,3.15,17.94000618
45166,3.15,17.93818928
45167,3.15,17.93637239
45168,3.15,17.9345555
45169,3.15,17.9327386
45170,3.15,17.93092171
45171,3.15,17.92910482
45172,3.15,17.92728792
45173,3.15,17.92547103
45174,3.15,17.92365414
45175,3.15,17.92183724
45176,3.15,17.92002035
45177,3.15,17.91820346
45178,3.15,17.91638656
45179,3.15,17.91456967
45180,3.15,17.91275278
45181,3.15,17.91093588
45182,3.15,17.90911899
45183,3.15,17.90730209
45184,3.15,17.9054852
45185,3.15,17.90366831
45186,3.15,17.90185141
45187,3.15,17.90003452
45188,3.15,17.89821763
45189,3.15,17.89640073
45190,3.15,17.89458384
45191,3.15,17.89276695
45192,3.15,17.89095005
45193,3.15,17.88913316
45194,3.15,17.88731627
45195,3.15,17.88549937
45196,3.15,17.88368248
45197,3.15,17.88186559
45198,3.15,17.88004869
45199,3.15,17.8782318
45200,3.15,17.87641491
45201,3.15,17.87459801
45202,3.15,17.87278112
45203,3.15,17.87096423
45204,3.15,17.86914733
45205,3.15,17.86733044
45206,3.15,17.86551354
45207,3.15,17.86369665
45208,3.15,17.86187976
45209,3.15,17.86006286
45210,3.15,17.85824597
45211,3.149,17.85642908
45212,3.149,17.85461218
45213,3.149,17.85279529
45214,3.149,17.8509784
45215,3.149,17.8491615
45216,3.149,17.84734461
45217,3.149,17.84552772
45218,3.149,17.84371082
45219,3.149,17.84189393
45220,3.149,17.84007704
45221,3.149,17.83826014
45222,3.149,17.83644325
45223,3.149,17.83462636
45224,3.149,17.83280946
45225,3.149,17.83099257
45226,3.149,17.82917568
45227,3.149,17.82735878
45228,3.149,17.82554189
45229,3.149,17.823725
45230,3.149,17.8219081
45231,3.149,17.82009121
45232,3.149,17.81827431
45233,3.149,17.81645742
45234,3.149,17.81464053
45235,3.149,17.81282363
45236,3.149,17.81100674
45237,3.149,17.80918985
45238,3.149,17.80737295
45239,3.149,17.80555606
45240,3.149,17.80373917
45241,3.149,17.80192227
45242,3.149,17.80010538
45243,3.149,17.79828849
45244,3.149,17.79647159
45245,3.149,17.7946547
45246,3.149,17.79283781
45247,3.149,17.79102091
45248,3.149,17.78920402
45249,3.149,17.78738713
45250,3.149,17.78557023
45251,3.149,17.78375334
45252,3.149,17.78193645
45253,3.149,17.78011955
45254,3.149,17.77830266
45255,3.149,17.77648576
45256,3.149,17.77466887
45257,3.148,17.77285198
45258,3.148,17.77103508
45259,3.148,17.76921819
45260,3.148,17.7674013
45261,3.148,17.7655844
45262,3.148,17.76376751
45263,3.148,17.76195062
45264,3.148,17.76013372
45265,3.148,17.75831683
45266,3.148,17.75649994
45267,3.148,17.75468304
45268,3.148,17.75286615
45269,3.148,17.75104926
45270,3.148,17.74923236
45271,3.148,17.74741547
45272,3.147,17.74559858
45273,3.147,17.74378168
45274,3.147,17.74196479
45275,3.148,17.7401479
45276,3.147,17.738331
45277,3.147,17.73651411
45278,3.147,17.73469721
45279,3.147,17.73288032
45280,3.147,17.73106343
45281,3.147,17.72924653
45282,3.147,17.72742964
45283,3.147,17.72561275
45284,3.147,17.72379585
45285,3.147,17.72197896
45286,3.147,17.72016207
45287,3.147,17.71834517
45288,3.147,17.71652828
45289,3.147,17.71471139
45290,3.146,17.71289449
45291,3.146,17.7110776
45292,3.146,17.70926071
45293,3.146,17.70744381
45294,3.146,17.70562692
45295,3.146,17.70381003
45296,3.146,17.70199313
45297,3.146,17.70017624
45298,3.146,17.69835935
45299,3.146,17.69654245
45300,3.146,17.69472556
45301,3.146,17.69290866
45302,3.146,17.69109177
45303,3.146,17.68927488
45304,3.146,17.68745798
45305,3.146,17.68564109
45306,3.146,17.6838242
45307,3.146,17.6820073
45308,3.145,17.68019041
45309,3.145,17.67837352
45310,3.145,17.67655662
45311,3.145,17.67473973
45312,3.145,17.67292284
45313,3.145,17.67110594
45314,3.145,17.66928905
45315,3.145,17.66747216
45316,3.145,17.66565526
45317,3.145,17.66383837
45318,3.145,17.66202148
45319,3.145,17.66020458
45320,3.145,17.65838769
45321,3.145,17.6565708
45322,3.145,17.6547539
45323,3.145,17.65293701
45324,3.145,17.65112011
45325,3.145,17.64930322
45326,3.145,17.64748633
45327,3.145,17.64566943
45328,3.145,17.64385254
45329,3.145,17.64203565
45330,3.145,17.64021875
45331,3.145,17.63840186
45332,3.145,17.63658497
45333,3.145,17.63476807
45334,3.145,17.63295118
45335,3.145,17.63113429
45336,3.145,17.62931739
45337,3.145,17.6275005
45338,3.145,17.62568361
45339,3.145,17.62386671
45340,3.145,17.62204982
45341,3.145,17.62023293
45342,3.145,17.61841603
45343,3.145,17.61659914
45344,3.145,17.61478225
45345,3.145,17.61296535
45346,3.145,17.61114846
45347,3.145,17.60933156
45348,3.145,17.60751467
45349,3.145,17.60569778
45350,3.145,17.60388088
45351,3.145,17.60206399
45352,3.145,17.6002471
45353,3.145,17.5984302
45354,3.145,17.59661331
45355,3.145,17.59479642
45356,3.145,17.59297952
45357,3.145,17.59116263
45358,3.145,17.58934574
45359,3.145,17.58752884
45360,3.145,17.58571195
45361,3.145,17.58389506
45362,3.145,17.58207816
45363,3.145,17.58026127
45364,3.145,17.57844438
45365,3.145,17.57662748
45366,3.145,17.57481059
45367,3.145,17.5729937
45368,3.145,17.5711768
45369,3.145,17.56935991
45370,3.145,17.56754301
45371,3.145,17.56572612
45372,3.145,17.56390923
45373,3.145,17.56209233
45374,3.145,17.56027544
45375,3.145,17.55845855
45376,3.145,17.55664165
45377,3.145,17.55482476
45378,3.145,17.55300787
45379,3.145,17.55119097
45380,3.145,17.54937408
45381,3.145,17.54755719
45382,3.145,17.54574029
45383,3.145,17.5439234
45384,3.145,17.54210651
45385,3.145,17.54028961
45386,3.145,17.53847272
45387,3.144,17.53665583
45388,3.145,17.53483893
45389,3.144,17.53302204
45390,3.144,17.53120515
45391,3.144,17.52938825
45392,3.144,17.52757136
45393,3.144,17.52575447
45394,3.144,17.52393757
45395,3.144,17.52212068
45396,3.144,17.52030378
45397,3.144,17.51848689
45398,3.144,17.51667
45399,3.144,17.5148531
45400,3.144,17.51303621
45401,3.144,17.51121932
45402,3.144,17.50940242
45403,3.144,17.50758553
45404,3.144,17.50576864
45405,3.144,17.50395174
45406,3.144,17.50213485
45407,3.144,17.50031796
45408,3.144,17.49850106
45409,3.144,17.49668417
45410,3.144,17.49486728
45411,3.144,17.49305038
45412,3.144,17.49123349
45413,3.144,17.4894166
45414,3.144,17.4875997
45415,3.144,17.48578281
45416,3.144,17.48396592
45417,3.143,17.48214902
45418,3.143,17.48033213
45419,3.143,17.47851523
45420,3.143,17.47669834
45421,3.143,17.47488145
45422,3.143,17.47306455
45423,3.143,17.47124766
45424,3.143,17.46943077
45425,3.143,17.46761387
45426,3.143,17.46579698
45427,3.143,17.46398009
45428,3.143,17.46216319
45429,3.143,17.4603463
45430,3.143,17.45852941
45431,3.143,17.45671251
45432,3.142,17.45489562
45433,3.142,17.45307873
45434,3.142,17.45126183
45435,3.142,17.44944494
45436,3.142,17.44762805
45437,3.142,17.44581115
45438,3.142,17.44399426
45439,3.142,17.44217737
45440,3.142,17.44036047
45441,3.142,17.43854358
45442,3.142,17.43672668
45443,3.142,17.43490979
45444,3.141,17.4330929
45445,3.142,17.431276
45446,3.141,17.42945911
45447,3.141,17.42764222
45448,3.141,17.42582532
45449,3.141,17.42400843
45450,3.141,17.42219154
45451,3.141,17.42037464
45452,3.141,17.41855775
45453,3.141,17.41674086
45454,3.141,17.41492396
45455,3.141,17.41310707
45456,3.141,17.41129018
45457,3.141,17.40947328
45458,3.141,17.40765639
45459,3.141,17.4058395
45460,3.141,17.4040226
45461,3.141,17.40220571
45462,3.141,17.40038882
45463,3.141,17.39857192
45464,3.141,17.39675503
45465,3.141,17.39493813
45466,3.141,17.39312124
45467,3.141,17.39130435
45468,3.141,17.38948745
45469,3.141,17.38767056
45470,3.141,17.38585367
45471,3.141,17.38403677
45472,3.141,17.38221988
45473,3.141,17.38040299
45474,3.141,17.37858609
45475,3.141,17.3767692
45476,3.141,17.37495231
45477,3.141,17.37313541
45478,3.141,17.37131852
45479,3.141,17.36950163
45480,3.141,17.36768473
45481,3.141,17.36586784
45482,3.141,17.36405095
45483,3.141,17.36223405
45484,3.141,17.36041716
45485,3.141,17.35860027
45486,3.141,17.35678337
45487,3.141,17.35496648
45488,3.141,17.35314958
45489,3.141,17.35133269
45490,3.141,17.3495158
45491,3.141,17.3476989
45492,3.141,17.34588201
45493,3.141,17.34406512
45494,3.141,17.34224822
45495,3.141,17.34043133
45496,3.141,17.33861444
45497,3.141,17.33679754
45498,3.141,17.33498065
45499,3.141,17.33316376
45500,3.141,17.33134686
45501,3.141,17.32952997
45502,3.141,17.32771308
45503,3.141,17.32589618
45504,3.14,17.32407929
45505,3.14,17.3222624
45506,3.14,17.3204455
45507,3.14,17.31862861
45508,3.14,17.31681172
45509,3.14,17.31499482
45510,3.14,17.31317793
45511,3.14,17.31136103
45512,3.14,17.30954414
45513,3.14,17.30772725
45514,3.14,17.30591035
45515,3.14,17.30409346
45516,3.14,17.30227657
45517,3.14,17.30045967
45518,3.14,17.29864278
45519,3.14,17.29682589
45520,3.14,17.29500899
45521,3.14,17.2931921
45522,3.14,17.29137521
45523,3.14,17.28955831
45524,3.14,17.28774142
45525,3.14,17.28592453
45526,3.14,17.28410763
45527,3.14,17.28229074
45528,3.14,17.28047385
45529,3.14,17.27865695
45530,3.14,17.27684006
45531,3.14,17.27502317
45532,3.14,17.27320627
45533,3.14,17.27138938
45534,3.14,17.26957248
45535,3.14,17.26775559
45536,3.14,17.2659387
45537,3.14,17.2641218
45538,3.14,17.26230491
45539,3.14,17.26048802
45540,3.14,17.25867112
45541,3.14,17.25685423
45542,3.14,17.25503734
45543,3.14,17.25322044
45544,3.14,17.25140355
45545,3.14,17.24958666
45546,3.14,17.24776976
45547,3.14,17.24595287
45548,3.14,17.24413598
45549,3.139,17.24231908
45550,3.14,17.24050219
45551,3.139,17.2386853
45552,3.139,17.2368684
45553,3.139,17.23505151
45554,3.139,17.23323462
45555,3.139,17.23141772
45556,3.139,17.22960083
45557,3.139,17.22778394
45558,3.139,17.22596704
45559,3.139,17.22415015
45560,3.139,17.22233325
45561,3.139,17.22051636
45562,3.139,17.21869947
45563,3.139,17.21688257
45564,3.139,17.21506568
45565,3.138,17.21324879
45566,3.138,17.21143189
45567,3.139,17.209615
45568,3.138,17.20779811
45569,3.138,17.20598121
45570,3.138,17.20416432
45571,3.138,17.20234743
45572,3.138,17.20053053
45573,3.138,17.19871364
45574,3.138,17.19689675
45575,3.138,17.19507985
45576,3.138,17.19326296
45577,3.137,17.19144607
45578,3.137,17.18962917
45579,3.138,17.18781228
45580,3.137,17.18599539
45581,3.137,17.18417849
45582,3.137,17.1823616
45583,3.137,17.1805447
45584,3.137,17.17872781
45585,3.137,17.17691092
45586,3.137,17.17509402
45587,3.137,17.17327713
45588,3.137,17.17146024
45589,3.137,17.16964334
45590,3.136,17.16782645
45591,3.136,17.16600956
45592,3.136,17.16419266
45593,3.136,17.16237577
45594,3.136,17.16055888
45595,3.136,17.15874198
45596,3.136,17.15692509
45597,3.136,17.1551082
45598,3.136,17.1532913
45599,3.136,17.15147441
45600,3.136,17.14965752
45601,3.136,17.14784062
45602,3.136,17.14602373
45603,3.136,17.14420684
45604,3.136,17.14238994
45605,3.136,17.14057305
45606,3.136,17.13875615
45607,3.136,17.13693926
45608,3.136,17.13512237
45609,3.136,17.13330547
45610,3.136,17.13148858
45611,3.136,17.12967169
45612,3.136,17.12785479
45613,3.136,17.1260379
45614,3.136,17.12422101
45615,3.136,17.12240411
45616,3.136,17.12058722
45617,3.136,17.11877033
45618,3.136,17.11695343
45619,3.136,17.11513654
45620,3.135,17.11331965
45621,3.135,17.11150275
45622,3.135,17.10968586
45623,3.135,17.10786897
45624,3.135,17.10605207
45625,3.135,17.10423518
45626,3.135,17.10241829
45627,3.135,17.10060139
45628,3.135,17.0987845
45629,3.135,17.0969676
45630,3.135,17.09515071
45631,3.135,17.09333382
45632,3.135,17.09151692
45633,3.135,17.08970003
45634,3.135,17.08788314
45635,3.135,17.08606624
45636,3.135,17.08424935
45637,3.135,17.08243246
45638,3.135,17.08061556
45639,3.135,17.07879867
45640,3.135,17.07698178
45641,3.135,17.07516488
45642,3.135,17.07334799
45643,3.135,17.0715311
45644,3.135,17.0697142
45645,3.135,17.06789731
45646,3.135,17.06608042
45647,3.135,17.06426352
45648,3.135,17.06244663
45649,3.135,17.06062974
45650,3.135,17.05881284
45651,3.135,17.05699595
45652,3.135,17.05517905
45653,3.135,17.05336216
45654,3.135,17.05154527
45655,3.135,17.04972837
45656,3.135,17.04791148
45657,3.135,17.04609459
45658,3.135,17.04427769
45659,3.135,17.0424608
45660,3.135,17.04064391
45661,3.135,17.03882701
45662,3.135,17.03701012
45663,3.135,17.03519323
45664,3.135,17.03337633
45665,3.135,17.03155944
45666,3.135,17.02974255
45667,3.135,17.02792565
45668,3.135,17.02610876
45669,3.135,17.02429187
45670,3.135,17.02247497
45671,3.135,17.02065808
45672,3.135,17.01884119
45673,3.135,17.01702429
45674,3.135,17.0152074
45675,3.135,17.0133905
45676,3.135,17.01157361
45677,3.135,17.00975672
45678,3.135,17.00793982
45679,3.135,17.00612293
45680,3.135,17.00430604
45681,3.135,17.00248914
45682,3.135,17.00067225
45683,3.135,16.99885536
45684,3.135,16.99703846
45685,3.135,16.99522157
45686,3.135,16.99340468
45687,3.135,16.99158778
45688,3.135,16.98977089
45689,3.135,16.987954
45690,3.135,16.9861371
45691,3.135,16.98432021
45692,3.135,16.98250332
45693,3.135,16.98068642
45694,3.135,16.97886953
45695,3.135,16.97705264
45696,3.135,16.97523574
45697,3.135,16.97341885
45698,3.135,16.97160195
45699,3.134,16.96978506
45700,3.134,16.96796817
45701,3.134,16.96615127
45702,3.134,16.96433438
45703,3.134,16.96251749
45704,3.134,16.96070059
45705,3.134,16.9588837
45706,3.134,16.95706681
45707,3.134,16.95524991
45708,3.134,16.95343302
45709,3.134,16.95161613
45710,3.134,16.94979923
45711,3.134,16.94798234
45712,3.134,16.94616545
45713,3.134,16.94434855
45714,3.133,16.94253166
45715,3.134,16.94071477
45716,3.133,16.93889787
45717,3.133,16.93708098
45718,3.133,16.93526409
45719,3.133,16.93344719
45720,3.133,16.9316303
45721,3.133,16.92981341
45722,3.133,16.92799651
45723,3.133,16.92617962
45724,3.133,16.92436272
45725,3.132,16.92254583
45726,3.132,16.92072894
45727,3.132,16.91891204
45728,3.132,16.91709515
45729,3.132,16.91527826
45730,3.132,16.91346136
45731,3.132,16.91164447
45732,3.132,16.90982758
45733,3.132,16.90801068
45734,3.132,16.90619379
45735,3.132,16.9043769
45736,3.131,16.90256
45737,3.131,16.90074311
45738,3.131,16.89892622
45739,3.131,16.89710932
45740,3.131,16.89529243
45741,3.131,16.89347554
45742,3.131,16.89165864
45743,3.131,16.88984175
45744,3.131,16.88802486
45745,3.13,16.88620796
45746,3.131,16.88439107
45747,3.131,16.88257417
45748,3.131,16.88075728
45749,3.131,16.87894039
45750,3.131,16.87712349
45751,3.131,16.8753066
45752,3.131,16.87348971
45753,3.131,16.87167281
45754,3.131,16.86985592
45755,3.131,16.86803903
45756,3.131,16.86622213
45757,3.13,16.86440524
45758,3.13,16.86258835
45759,3.13,16.86077145
45760,3.13,16.85895456
45761,3.13,16.85713767
45762,3.13,16.85532077
45763,3.13,16.85350388
45764,3.13,16.85168699
45765,3.13,16.84987009
45766,3.13,16.8480532
45767,3.13,16.84623631
45768,3.13,16.84441941
45769,3.13,16.84260252
45770,3.13,16.84078562
45771,3.13,16.83896873
45772,3.13,16.83715184
45773,3.13,16.83533494
45774,3.13,16.83351805
45775,3.13,16.83170116
45776,3.13,16.82988426
45777,3.13,16.82806737
45778,3.13,16.82625048
45779,3.13,16.82443358
45780,3.13,16.82261669
45781,3.13,16.8207998
45782,3.13,16.8189829
45783,3.13,16.81716601
45784,3.13,16.81534912
45785,3.13,16.81353222
45786,3.13,16.81171533
45787,3.13,16.80989844
45788,3.13,16.80808154
45789,3.13,16.80626465
45790,3.13,16.80444776
45791,3.13,16.80263086
45792,3.13,16.80081397
45793,3.13,16.79899707
45794,3.13,16.79718018
45795,3.13,16.79536329
45796,3.13,16.79354639
45797,3.13,16.7917295
45798,3.13,16.78991261
45799,3.13,16.78809571
45800,3.13,16.78627882
45801,3.13,16.78446193
45802,3.13,16.78264503
45803,3.13,16.78082814
45804,3.13,16.77901125
45805,3.13,16.77719435
45806,3.13,16.77537746
45807,3.13,16.77356057
45808,3.13,16.77174367
45809,3.13,16.76992678
45810,3.13,16.76810989
45811,3.13,16.76629299
45812,3.13,16.7644761
45813,3.13,16.76265921
45814,3.13,16.76084231
45815,3.13,16.75902542
45816,3.13,16.75720852
45817,3.13,16.75539163
45818,3.13,16.75357474
45819,3.13,16.75175784
45820,3.13,16.74994095
45821,3.13,16.74812406
45822,3.13,16.74630716
45823,3.13,16.74449027
45824,3.13,16.74267338
45825,3.13,16.74085648
45826,3.13,16.73903959
45827,3.13,16.7372227
45828,3.13,16.7354058
45829,3.13,16.73358891
45830,3.13,16.73177202
45831,3.129,16.72995512
45832,3.129,16.72813823
45833,3.129,16.72632134
45834,3.129,16.72450444
45835,3.129,16.72268755
45836,3.129,16.72087066
45837,3.129,16.71905376
45838,3.129,16.71723687
45839,3.129,16.71541997
45840,3.129,16.71360308
45841,3.129,16.71178619
45842,3.129,16.70996929
45843,3.129,16.7081524
45844,3.129,16.70633551
45845,3.129,16.70451861
45846,3.129,16.70270172
45847,3.129,16.70088483
45848,3.129,16.69906793
45849,3.129,16.69725104
45850,3.129,16.69543415
45851,3.129,16.69361725
45852,3.129,16.69180036
45853,3.129,16.68998347
45854,3.129,16.68816657
45855,3.129,16.68634968
45856,3.129,16.68453279
45857,3.128,16.68271589
45858,3.129,16.680899
45859,3.128,16.67908211
45860,3.128,16.67726521
45861,3.128,16.67544832
45862,3.128,16.67363142
45863,3.128,16.67181453
45864,3.128,16.66999764
45865,3.128,16.66818074
45866,3.128,16.66636385
45867,3.128,16.66454696
45868,3.128,16.66273006
45869,3.128,16.66091317
45870,3.128,16.65909628
45871,3.128,16.65727938
45872,3.128,16.65546249
45873,3.127,16.6536456
45874,3.127,16.6518287
45875,3.127,16.65001181
45876,3.127,16.64819492
45877,3.127,16.64637802
45878,3.127,16.64456113
45879,3.127,16.64274424
45880,3.127,16.64092734
45881,3.127,16.63911045
45882,3.127,16.63729356
45883,3.127,16.63547666
45884,3.127,16.63365977
45885,3.127,16.63184288
45886,3.127,16.63002598
45887,3.127,16.62820909
45888,3.126,16.62639219
